vnt_vel_max_mean,tt_mean,po_mean,qnh_mean,ur_mean,vnt_dir_mode,vnt_rajada_mode,chuva_mode,trovoada_mode,teto_mode,week,year,Aeroporto_
12.285714285714286,22.264705882352942,17.345588235294116,1014.7352941176471,75.48529411764706,320,24,1,1,600,10,2020,SBSP
8.857142857142858,22.742857142857144,16.17142857142857,1016.2952380952381,68.32380952380953,VRB,,1,,800,11,2020,SBSP
11.428571428571429,23.67,17.19,1018.23,69.02,350,,1,,600,12,2020,SBSP
8.142857142857142,24.783505154639176,16.463917525773194,1018.659793814433,62.391752577319586,VRB,,,,1100,13,2020,SBSP
12.0,20.52,14.4,1017.69,69.25,150,,1,1,3000,14,2020,SBSP
10.428571428571429,21.11,13.32,1021.07,63.5,320,,1,,7000,15,2020,SBSP
10.285714285714286,19.065573770491802,14.918032786885245,1019.2459016393443,78.0,220,,1,,500,16,2020,SBSP
10.0,17.798561151079138,14.510791366906474,1018.4172661870504,82.4820143884892,160,,1,,900,17,2020,SBSP
9.714285714285714,18.252525252525253,13.545454545454545,1022.0909090909091,75.70707070707071,150,,1,,1300,18,2020,SBSP
9.857142857142858,18.11304347826087,13.373913043478261,1022.1478260869566,76.77391304347826,170,20,1,,900,19,2020,SBSP
9.571428571428571,16.683333333333334,13.208333333333334,1021.05,81.49166666666666,130,,1,,1100,20,2020,SBSP
10.571428571428571,17.22222222222222,11.931623931623932,1017.8803418803419,74.34188034188034,320,,1,,900,21,2020,SBSP
9.571428571428571,19.285714285714285,13.352380952380953,1019.4571428571429,71.95238095238095,VRB,26,1,,1400,22,2020,SBSP
8.0,19.027522935779817,14.26605504587156,1020.9082568807339,76.08256880733946,50,,1,,500,23,2020,SBSP
8.285714285714286,16.442622950819672,13.532786885245901,1021.1475409836065,83.89344262295081,VRB,18,1,,600,24,2020,SBSP
10.285714285714286,15.014705882352942,12.0,1021.9264705882352,83.41911764705883,180,,,,900,25,2020,SBSP
9.428571428571429,17.117117117117118,12.621621621621621,1021.8558558558559,76.7927927927928,50,,1,,700,26,2020,SBSP
9.285714285714286,13.587155963302752,9.091743119266056,1025.8715596330276,76.1559633027523,110,,,,1100,27,2020,SBSP
8.142857142857142,16.21875,10.010416666666666,1023.5625,69.78125,70,,,,800,28,2020,SBSP
11.142857142857142,17.302083333333332,9.385416666666666,1021.3229166666666,63.40625,320,,,,700,29,2020,SBSP
9.142857142857142,14.672727272727272,7.2727272727272725,1025.8090909090909,65.75454545454545,60,,,,100,30,2020,SBSP
11.142857142857142,11.983739837398375,7.276422764227642,1023.7642276422764,75.90243902439025,180,,1,,600,31,2020,SBSP
9.428571428571429,15.666666666666666,10.351851851851851,1027.2685185185185,73.37962962962963,90,,,,900,32,2020,SBSP
12.0,15.686440677966102,12.313559322033898,1022.6186440677966,83.10169491525424,170,20,1,,500,33,2020,SBSP
8.0,22.318681318681318,10.45054945054945,1020.4065934065934,51.08791208791209,40,,,,,34,2020,SBSP
11.857142857142858,18.908333333333335,12.741666666666667,1021.1,73.125,160,17,1,,600,35,2020,SBSP
10.285714285714286,18.972972972972972,13.45945945945946,1021.4594594594595,73.25225225225225,130,,,,800,36,2020,SBSP
11.571428571428571,21.560747663551403,15.392523364485982,1018.5700934579439,71.23364485981308,60,,,,900,37,2020,SBSP
11.857142857142858,21.266666666666666,15.428571428571429,1020.6761904761905,73.63809523809523,150,24,,,700,38,2020,SBSP
14.428571428571429,17.87719298245614,12.62280701754386,1020.5,74.1842105263158,170,26,1,1,600,39,2020,SBSP
12.571428571428571,20.049586776859503,15.429752066115702,1016.4132231404959,77.18181818181819,160,23,1,,600,40,2020,SBSP
10.0,17.26271186440678,14.533898305084746,1018.7542372881356,84.84745762711864,150,,1,,900,41,2020,SBSP
12.285714285714286,19.345454545454544,15.518181818181818,1017.2,80.47272727272727,150,,1,,500,42,2020,SBSP
12.571428571428571,17.18421052631579,13.535087719298245,1017.6228070175439,81.29824561403508,160,,1,,700,43,2020,SBSP
11.142857142857142,18.99056603773585,16.18867924528302,1020.7452830188679,84.33018867924528,150,,1,,1500,44,2020,SBSP
11.285714285714286,18.901515151515152,14.446969696969697,1015.5984848484849,77.32575757575758,160,,,,800,45,2020,SBSP
12.857142857142858,17.038095238095238,12.866666666666667,1019.5809523809523,77.97142857142858,150,,1,,900,46,2020,SBSP
10.571428571428571,19.44144144144144,14.36936936936937,1016.1351351351351,75.93693693693693,150,18,1,,500,47,2020,SBSP
11.571428571428571,22.19047619047619,15.00952380952381,1013.8380952380952,67.5047619047619,170,24,1,,1100,48,2020,SBSP
14.714285714285714,20.514563106796118,16.194174757281555,1015.6796116504854,77.32038834951456,150,,,,2000,49,2020,SBSP
12.857142857142858,18.96,13.76,1015.992,75.216,150,,1,,900,50,2020,SBSP
11.714285714285714,21.121739130434783,17.669565217391305,1015.895652173913,81.35652173913043,130,,1,,900,51,2020,SBSP
12.571428571428571,20.4375,14.785714285714286,1013.7678571428571,72.66071428571429,150,,1,,1000,52,2020,SBSP
12.333333333333334,21.848484848484848,16.666666666666668,1017.060606060606,73.45454545454545,90,,1,,2100,53,2020,SBSP
9.6,23.53030303030303,18.12121212121212,1014.7121212121212,73.6969696969697,120,,1,1,4500,1,2020,SBKP
10.857142857142858,25.597826086956523,20.73913043478261,1013.804347826087,76.15217391304348,VRB,22,1,1,2000,2,2020,SBKP
11.142857142857142,24.72340425531915,20.361702127659573,1014.3191489361702,78.0,120,,1,1,7000,3,2020,SBKP
10.571428571428571,25.46153846153846,18.494505494505493,1016.5054945054945,68.14285714285714,110,,,,8000,4,2020,SBKP
9.0,25.744444444444444,19.322222222222223,1014.7444444444444,69.83333333333333,360,,1,1,10000,5,2020,SBKP
11.857142857142858,23.844444444444445,18.0,1012.9666666666667,71.87777777777778,130,34,1,1,4500,6,2020,SBKP
10.714285714285714,22.83157894736842,18.473684210526315,1013.978947368421,78.27368421052631,120,24,1,1,400,7,2020,SBKP
10.142857142857142,24.604395604395606,18.186813186813186,1013.3913043478261,69.43478260869566,120,,1,1,4500,8,2020,SBKP
9.0,23.425,18.3375,1014.675,75.3125,120,,1,1,10000,9,2020,SBKP
10.571428571428571,23.288659793814432,19.0,1014.4226804123712,78.83505154639175,350,21,1,1,400,10,2020,SBKP
9.285714285714286,23.835164835164836,17.835164835164836,1014.8241758241758,72.17582417582418,120,,,1,10000,11,2020,SBKP
9.714285714285714,24.75,18.636363636363637,1016.5454545454545,71.43181818181819,120,,1,,10000,12,2020,SBKP
8.857142857142858,25.560439560439562,18.582417582417584,1016.7252747252747,68.27472527472527,VRB,,,,,13,2020,SBKP
10.714285714285714,21.86813186813187,15.340659340659341,1016.0,69.36263736263736,130,,,,3500,14,2020,SBKP
10.285714285714286,21.72043010752688,14.978494623655914,1019.0860215053764,69.06451612903226,120,,1,,10000,15,2020,SBKP
11.285714285714286,21.208791208791208,15.43956043956044,1017.5054945054945,71.7032967032967,130,,1,,10000,16,2020,SBKP
10.285714285714286,19.98901098901099,14.219780219780219,1016.8351648351648,71.97802197802197,130,,,,2600,17,2020,SBKP
12.571428571428571,19.934065934065934,13.087912087912088,1020.0879120879121,67.84615384615384,120,22,,,4000,18,2020,SBKP
11.714285714285714,20.307692307692307,13.0,1020.6483516483516,66.35164835164835,120,,,,6000,19,2020,SBKP
11.714285714285714,18.648936170212767,13.77659574468085,1019.0957446808511,75.38297872340425,120,,1,,7000,20,2020,SBKP
10.571428571428571,17.97029702970297,11.990099009900991,1016.8613861386139,71.86138613861387,110,19,1,,7000,21,2020,SBKP
12.857142857142858,19.641304347826086,12.369565217391305,1018.2065217391304,66.29347826086956,120,28,,,7000,22,2020,SBKP
9.571428571428571,20.142857142857142,13.626373626373626,1019.7692307692307,69.28571428571429,120,,,,10000,23,2020,SBKP
10.571428571428571,18.086021505376344,13.924731182795698,1019.741935483871,78.90322580645162,120,,1,,2000,24,2020,SBKP
11.0,16.916666666666668,11.958333333333334,1020.4895833333334,75.17708333333333,120,,,,8000,25,2020,SBKP
10.142857142857142,18.989247311827956,12.548387096774194,1020.1397849462365,69.29032258064517,120,,1,,4500,26,2020,SBKP
10.857142857142858,14.741935483870968,8.010752688172044,1024.4623655913979,67.94623655913979,120,,,,1300,27,2020,SBKP
11.571428571428571,17.53846153846154,9.098901098901099,1021.9120879120879,62.42857142857143,120,15,,,6600,28,2020,SBKP
11.0,18.285714285714285,8.274725274725276,1020.3296703296703,55.86813186813187,110,,1,,4500,29,2020,SBKP
12.0,16.75824175824176,5.065934065934066,1023.6813186813187,51.05494505494506,120,,,,,30,2020,SBKP
13.428571428571429,13.73913043478261,6.489130434782608,1023.1739130434783,66.09782608695652,120,28,1,,1500,31,2020,SBKP
11.857142857142858,17.782608695652176,10.0,1025.2934782608695,63.69565217391305,120,27,,,4500,32,2020,SBKP
15.714285714285714,19.29032258064516,12.043010752688172,1020.1827956989247,65.76344086021506,130,32,,,1500,33,2020,SBKP
9.714285714285714,22.782608695652176,9.358695652173912,1018.804347826087,46.01086956521739,120,,,,,34,2020,SBKP
13.428571428571429,21.010309278350515,12.1340206185567,1018.5051546391752,62.27835051546392,120,25,1,,10000,35,2020,SBKP
12.142857142857142,22.065934065934066,12.043956043956044,1018.934065934066,57.57142857142857,120,,,,,36,2020,SBKP
13.857142857142858,23.978947368421053,15.526315789473685,1016.6526315789474,64.12631578947368,120,38,1,1,10000,37,2020,SBKP
15.142857142857142,24.92391304347826,15.054347826086957,1017.695652173913,59.07608695652174,120,,,,10000,38,2020,SBKP
14.285714285714286,22.142857142857142,12.076923076923077,1017.989010989011,56.62637362637363,120,,,,2300,39,2020,SBKP
16.571428571428573,23.77659574468085,15.074468085106384,1014.2446808510638,61.765957446808514,110,46,1,1,10000,40,2020,SBKP
14.428571428571429,20.902173913043477,15.445652173913043,1016.2608695652174,72.53260869565217,130,,1,,8000,41,2020,SBKP
12.428571428571429,21.989473684210527,15.842105263157896,1015.1578947368421,70.91578947368421,120,,1,1,7000,42,2020,SBKP
14.571428571428571,19.92391304347826,13.456521739130435,1016.0760869565217,69.52173913043478,130,25,1,1,4000,43,2020,SBKP
13.0,22.138297872340427,17.393617021276597,1018.468085106383,76.11702127659575,120,,1,1,7000,44,2020,SBKP
12.857142857142858,23.36263736263736,14.384615384615385,1013.4835164835165,60.747252747252745,130,,,,4000,45,2020,SBKP
14.285714285714286,21.505494505494507,13.208791208791208,1016.9230769230769,62.142857142857146,120,,,,4000,46,2020,SBKP
12.571428571428571,22.7319587628866,15.876288659793815,1014.2577319587629,69.02061855670104,130,,1,,4300,47,2020,SBKP
12.571428571428571,24.425531914893618,15.680851063829786,1012.2340425531914,63.01063829787234,120,,1,,4000,48,2020,SBKP
12.428571428571429,23.97872340425532,16.872340425531913,1013.7978723404256,67.13829787234043,110,,1,,10000,49,2020,SBKP
13.571428571428571,22.945054945054945,13.340659340659341,1013.6593406593406,58.010989010989015,140,27,1,1,10000,50,2020,SBKP
12.142857142857142,23.708333333333332,18.979166666666668,1013.7708333333334,76.63541666666667,120,,1,1,1500,51,2020,SBKP
12.0,23.815217391304348,15.75,1012.0,63.68478260869565,130,,1,,3000,52,2020,SBKP
12.666666666666666,22.071428571428573,18.11904761904762,1014.8809523809524,79.69047619047619,110,15,1,1,10000,53,2020,SBKP
8.4,23.029411764705884,17.029411764705884,1017.4117647058823,71.30882352941177,VRB,,1,1,10000,1,2020,SBBR
10.857142857142858,23.697916666666668,18.34375,1017.53125,73.79166666666667,70,,1,1,3000,2,2020,SBBR
10.714285714285714,22.451612903225808,18.0,1016.989247311828,77.6774193548387,50,,1,1,10000,3,2020,SBBR
11.714285714285714,23.10989010989011,15.362637362637363,1018.3846153846154,63.94505494505494,60,,,,4000,4,2020,SBBR
10.142857142857142,23.95505617977528,15.842696629213483,1017.7303370786517,63.31460674157304,60,19,,,4000,5,2020,SBBR
10.285714285714286,22.185567010309278,18.515463917525775,1016.2680412371134,81.03092783505154,310,,1,1,3000,6,2020,SBBR
10.142857142857142,21.95,18.53,1016.87,82.29,VRB,20,1,1,10000,7,2020,SBBR
10.142857142857142,22.32323232323232,19.050505050505052,1016.3535353535353,82.53535353535354,310,17,1,1,3000,8,2020,SBBR
11.166666666666666,20.88235294117647,18.11764705882353,1016.8117647058823,85.02352941176471,70,21,1,1,10000,9,2020,SBBR
10.714285714285714,22.88421052631579,17.242105263157896,1018.3263157894737,72.83157894736843,30,,1,1,4000,10,2020,SBBR
9.428571428571429,22.655913978494624,17.967741935483872,1017.9139784946236,76.43010752688173,310,,1,1,10000,11,2020,SBBR
10.428571428571429,22.170212765957448,17.670212765957448,1018.6382978723404,76.88297872340425,70,,1,,4000,12,2020,SBBR
10.285714285714286,22.337078651685392,13.415730337078651,1019.4044943820224,61.21348314606742,70,,,,10000,13,2020,SBBR
9.714285714285714,23.20618556701031,17.463917525773194,1017.4639175257732,72.5979381443299,60,,1,,10000,14,2020,SBBR
10.857142857142858,20.880434782608695,16.043478260869566,1020.195652173913,75.68478260869566,80,,1,,700,15,2020,SBBR
10.571428571428571,21.54736842105263,15.357894736842105,1018.6947368421053,70.01052631578948,50,22,1,1,8000,16,2020,SBBR
5.571428571428571,21.175824175824175,14.087912087912088,1018.1428571428571,67.4065934065934,VRB,,,,10000,17,2020,SBBR
12.571428571428571,20.615384615384617,16.087912087912088,1020.0769230769231,77.02197802197803,70,,1,,10000,18,2020,SBBR
10.571428571428571,20.615384615384617,13.780219780219781,1021.6923076923077,67.2967032967033,70,,,,3000,19,2020,SBBR
8.714285714285714,19.439560439560438,11.989010989010989,1020.7362637362637,65.42857142857143,VRB,,,,3500,20,2020,SBBR
9.0,20.76086956521739,13.23913043478261,1019.9565217391304,66.03260869565217,0,,,,8000,21,2020,SBBR
8.0,21.75824175824176,14.76923076923077,1020.5934065934066,68.25274725274726,VRB,,,,4000,22,2020,SBBR
11.0,20.36263736263736,12.54945054945055,1021.0769230769231,64.13186813186813,70,24,,,8000,23,2020,SBBR
8.857142857142858,20.47826086956522,13.608695652173912,1020.3478260869565,67.58695652173913,VRB,,,,8000,24,2020,SBBR
8.142857142857142,19.42391304347826,11.608695652173912,1022.1630434782609,65.05434782608695,VRB,21,1,1,10000,25,2020,SBBR
9.714285714285714,18.505494505494507,9.956043956043956,1021.8131868131868,61.43956043956044,VRB,15,,,,26,2020,SBBR
9.285714285714286,16.714285714285715,8.593406593406593,1024.131868131868,61.64835164835165,VRB,,,,7000,27,2020,SBBR
8.571428571428571,17.076923076923077,7.241758241758242,1022.1538461538462,57.20879120879121,VRB,,,,,28,2020,SBBR
8.571428571428571,19.12087912087912,9.626373626373626,1022.0439560439561,58.252747252747255,VRB,,,,,29,2020,SBBR
11.857142857142858,18.21978021978022,7.967032967032967,1023.7912087912088,54.48351648351648,60,29,,,4000,30,2020,SBBR
8.285714285714286,18.208791208791208,7.2967032967032965,1023.6483516483516,52.08791208791209,VRB,,,,,31,2020,SBBR
10.285714285714286,18.22826086956522,9.326086956521738,1024.8804347826087,58.90217391304348,70,20,,,7000,32,2020,SBBR
9.571428571428571,20.417582417582416,8.43956043956044,1021.5164835164835,50.62637362637363,VRB,18,,,4000,33,2020,SBBR
12.428571428571429,20.252747252747252,8.45054945054945,1020.7142857142857,50.08791208791209,VRB,24,,,,34,2020,SBBR
10.857142857142858,22.252747252747252,9.87912087912088,1018.8901098901099,48.67032967032967,60,,,,10000,35,2020,SBBR
11.428571428571429,22.318681318681318,9.604395604395604,1020.0769230769231,48.67032967032967,VRB,26,,,10000,36,2020,SBBR
10.714285714285714,25.282608695652176,8.108695652173912,1019.0434782608696,37.76086956521739,VRB,20,,,,37,2020,SBBR
12.285714285714286,24.29032258064516,6.666666666666667,1020.1075268817204,36.376344086021504,VRB,23,,,,38,2020,SBBR
10.142857142857142,24.96808510638298,13.414893617021276,1019.3085106382979,53.212765957446805,VRB,,1,,10000,39,2020,SBBR
8.571428571428571,24.817204301075268,14.655913978494624,1017.516129032258,56.623655913978496,VRB,,1,1,10000,40,2020,SBBR
11.285714285714286,25.53846153846154,15.0,1017.032967032967,56.37362637362637,VRB,,1,1,10000,41,2020,SBBR
11.428571428571429,24.147368421052633,18.03157894736842,1017.6842105263158,70.76842105263158,VRB,24,1,1,10000,42,2020,SBBR
11.142857142857142,23.408163265306122,18.051020408163264,1017.734693877551,74.10204081632654,VRB,,1,1,10000,43,2020,SBBR
13.285714285714286,23.347368421052632,16.8,1019.2736842105263,69.23157894736842,80,,1,1,10000,44,2020,SBBR
16.857142857142858,22.93617021276596,18.52127659574468,1015.968085106383,77.46808510638297,300,,1,1,10000,45,2020,SBBR
13.0,21.412371134020617,18.824742268041238,1017.319587628866,85.8659793814433,70,23,1,,1000,46,2020,SBBR
11.571428571428571,22.11764705882353,18.80392156862745,1016.8823529411765,82.88235294117646,70,,1,1,10000,47,2020,SBBR
15.0,23.90721649484536,17.567010309278352,1016.0309278350516,70.55670103092784,VRB,28,1,1,10000,48,2020,SBBR
10.714285714285714,23.040816326530614,19.193877551020407,1016.1632653061224,80.27551020408163,320,,1,1,3000,49,2020,SBBR
10.714285714285714,23.247311827956988,18.9247311827957,1014.763440860215,78.24731182795699,10,,1,,3000,50,2020,SBBR
13.142857142857142,22.77659574468085,19.22340425531915,1015.9148936170212,81.52127659574468,70,,1,,8000,51,2020,SBBR
10.571428571428571,22.391752577319586,18.391752577319586,1014.2989690721649,79.76288659793815,70,17,1,,3000,52,2020,SBBR
10.666666666666666,21.738095238095237,19.095238095238095,1017.2619047619048,85.38095238095238,320,,1,1,2000,53,2020,SBBR
12.8,25.74137931034483,23.24137931034483,1011.4655172413793,86.53448275862068,160,,1,1,10000,1,2020,SBRJ
14.285714285714286,28.85,24.55,1009.7625,78.3125,160,25,,,10000,2,2020,SBRJ
13.142857142857142,28.506666666666668,22.373333333333335,1010.92,70.4,150,,,,4000,3,2020,SBRJ
12.857142857142858,27.155844155844157,22.038961038961038,1014.0519480519481,74.23376623376623,160,,,,,4,2020,SBRJ
10.857142857142858,29.86842105263158,22.36842105263158,1010.1052631578947,65.69736842105263,340,,,,,5,2020,SBRJ
10.714285714285714,25.061728395061728,21.62962962962963,1010.2098765432099,82.53086419753086,360,,1,1,5000,6,2020,SBRJ
13.428571428571429,25.79268292682927,23.317073170731707,1010.1463414634146,86.78048780487805,10,,1,,10000,7,2020,SBRJ
13.428571428571429,26.395061728395063,24.049382716049383,1010.5061728395061,87.32098765432099,160,,1,,10000,8,2020,SBRJ
13.166666666666666,26.64864864864865,23.594594594594593,1012.0135135135135,84.08108108108108,20,,,,10000,9,2020,SBRJ
10.571428571428571,27.632911392405063,22.620253164556964,1010.5569620253165,75.9493670886076,340,,1,,10000,10,2020,SBRJ
15.285714285714286,26.657894736842106,23.63157894736842,1011.4736842105264,84.10526315789474,150,,,,10000,11,2020,SBRJ
13.0,27.935897435897434,23.32051282051282,1012.974358974359,76.91025641025641,160,,,,7000,12,2020,SBRJ
13.428571428571429,28.289473684210527,24.276315789473685,1012.8421052631579,79.5,160,,,,1000,13,2020,SBRJ
12.714285714285714,26.21794871794872,20.923076923076923,1012.6025641025641,73.7948717948718,170,,1,,4000,14,2020,SBRJ
12.857142857142858,25.653846153846153,20.423076923076923,1016.5512820512821,74.23076923076923,360,,,,9000,15,2020,SBRJ
12.0,24.51851851851852,20.074074074074073,1015.0493827160494,77.27160493827161,340,,1,,1000,16,2020,SBRJ
13.0,23.85185185185185,20.14814814814815,1013.1111111111111,80.69135802469135,20,,1,,1000,17,2020,SBRJ
10.285714285714286,22.76829268292683,19.70731707317073,1018.3170731707318,83.3170731707317,350,,1,,10000,18,2020,SBRJ
10.857142857142858,22.897727272727273,20.011363636363637,1018.4886363636364,84.55681818181819,10,15,1,,1000,19,2020,SBRJ
9.714285714285714,22.182926829268293,18.695121951219512,1017.1219512195122,81.3048780487805,30,,1,,1000,20,2020,SBRJ
12.571428571428571,23.670731707317074,19.402439024390244,1013.060975609756,78.20731707317073,340,19,1,,5000,21,2020,SBRJ
9.428571428571429,24.02409638554217,19.349397590361445,1015.4096385542168,76.92771084337349,160,,1,,4000,22,2020,SBRJ
9.142857142857142,23.7875,20.7875,1017.25,84.0875,360,,1,,1000,23,2020,SBRJ
10.0,22.27906976744186,19.3953488372093,1017.7790697674419,84.33720930232558,10,,1,1,5000,24,2020,SBRJ
11.571428571428571,21.325301204819276,17.012048192771083,1018.4578313253012,77.67469879518072,340,,1,,5000,25,2020,SBRJ
9.857142857142858,21.357142857142858,17.595238095238095,1018.3928571428571,80.19047619047619,340,,1,,7000,26,2020,SBRJ
8.571428571428571,19.506493506493506,15.103896103896103,1022.9480519480519,76.97402597402598,360,,,,4000,27,2020,SBRJ
11.285714285714286,20.397590361445783,17.819277108433734,1020.6867469879518,85.6867469879518,20,,,,800,28,2020,SBRJ
13.0,22.164556962025316,18.556962025316455,1017.1898734177215,81.15189873417721,340,,,,4000,29,2020,SBRJ
10.285714285714286,19.87012987012987,14.883116883116884,1022.8701298701299,74.37662337662337,160,,,,5000,30,2020,SBRJ
13.0,19.37037037037037,12.753086419753087,1022.0370370370371,67.33333333333333,330,30,1,,5000,31,2020,SBRJ
9.571428571428571,20.48051948051948,16.2987012987013,1024.8961038961038,77.94805194805195,340,,1,,4000,32,2020,SBRJ
11.571428571428571,21.097560975609756,18.109756097560975,1018.9634146341464,83.70731707317073,120,17,1,,1000,33,2020,SBRJ
10.142857142857142,23.29268292682927,19.23170731707317,1016.4024390243902,79.6951219512195,330,,,,600,34,2020,SBRJ
11.142857142857142,24.2625,18.925,1016.0875,74.05,170,,1,,2000,35,2020,SBRJ
12.571428571428571,23.146341463414632,19.695121951219512,1017.4756097560976,81.6219512195122,VRB,,1,,1200,36,2020,SBRJ
12.571428571428571,23.548780487804876,20.75609756097561,1014.829268292683,84.70731707317073,150,,,,2000,37,2020,SBRJ
12.571428571428571,24.225,20.9375,1016.1,82.9125,170,,1,,1000,38,2020,SBRJ
15.0,22.530864197530864,17.185185185185187,1016.5679012345679,72.71604938271605,160,35,1,,5000,39,2020,SBRJ
17.285714285714285,24.775,20.85,1011.7375,79.6,160,,,,5000,40,2020,SBRJ
