"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBME",42,6,6,12
"SBME",43,10,10,20
"SBME",44,5,5,10
"SBME",45,10,10,20
"SBME",46,8,8,16
"SBME",47,10,10,20
"SBME",48,9,9,18
"SBME",49,9,9,18
"SBME",50,9,9,18
"SBME",51,5,5,10
"SBME",52,3,3,6
"SBTD",51,2,2,4
"SBTD",52,2,2,4
"SBJE",1,26,24,50
"SBJE",2,24,25,49
"SBJE",3,23,23,46
"SBJE",4,22,22,44
"SBJE",5,13,14,27
"SBJE",6,7,7,14
"SBJE",7,8,8,16
"SBJE",8,7,7,14
"SBJE",9,7,7,14
"SBJE",10,7,7,14
"SBJE",11,7,7,14
"SBJE",12,6,7,13
"SBJE",13,5,5,10
"SBJE",14,2,2,4
"SBJE",15,2,2,4
"SBJE",16,2,2,4
"SBJE",17,2,2,4
"SBJE",18,5,5,10
"SBJE",19,4,4,8
"SBJE",20,5,5,10
"SBJE",21,5,5,10
"SBJE",22,6,6,12
"SBJE",23,5,5,10
"SBJE",24,5,5,10
"SBJE",25,6,6,12
"SBJE",26,6,6,12
"SBJE",27,12,12,24
"SBJE",28,13,13,26
"SBJE",29,14,14,28
"SBJE",30,14,14,28
"SBJE",31,11,11,22
"SBJE",32,9,9,18
"SBJE",33,9,9,18
"SBJE",34,8,8,16
"SBJE",35,10,10,20
"SBJE",36,9,9,18
"SBJE",37,10,10,20
"SBJE",38,10,10,20
"SBJE",39,10,10,20
"SBJE",40,11,10,21
"SBJE",41,11,12,23
"SBJE",42,10,10,20
"SBJE",43,10,10,20
"SBJE",44,11,11,22
"SBJE",45,10,10,20
"SBJE",46,12,12,24
"SBJE",47,10,10,20
"SBJE",48,12,12,24
"SBJE",49,22,22,44
"SBJE",50,35,34,69
"SBJE",51,57,57,114
"SBJE",52,60,60,120
"SBJE",53,5,6,11
"SBRD",1,4,3,7
"SBRD",2,3,3,6
"SBRD",3,5,5,10
"SBRD",4,3,3,6
"SBRD",5,5,5,10
"SBRD",6,5,6,11
"SBRD",7,3,3,6
"SBRD",8,7,6,13
"SBRD",9,2,3,5
"SBRD",10,4,4,8
"SBRD",11,4,4,8
"SBRD",12,4,4,8
"SBRD",13,3,3,6
"SBRD",14,2,2,4
"SBRD",15,3,3,6
"SBRD",16,3,3,6
"SBRD",17,3,3,6
"SBRD",18,3,3,6
"SBRD",19,2,2,4
"SBRD",20,4,4,8
"SBRD",21,4,4,8
"SBRD",22,4,4,8
"SBRD",23,3,3,6
"SBRD",24,4,4,8
"SBRD",25,4,4,8
"SBRD",26,3,3,6
"SBRD",27,4,4,8
"SBRD",28,4,4,8
"SBRD",29,4,4,8
"SBRD",30,4,4,8
"SBRD",31,6,5,11
"SBRD",32,6,6,12
"SBRD",33,6,6,12
"SBRD",34,6,6,12
"SBRD",35,6,6,12
"SBRD",36,4,3,7
"SBRD",37,4,5,9
"SBRD",38,4,4,8
"SBRD",39,4,4,8
"SBRD",40,5,4,9
"SBRD",41,4,4,8
"SBRD",42,6,6,12
"SBRD",43,6,6,12
"SBRD",44,4,4,8
"SBRD",45,5,6,11
"SBRD",46,5,5,10
"SBRD",47,7,6,13
"SBRD",48,3,5,8
"SBRD",49,7,6,13
"SBRD",50,4,5,9
"SBRD",51,7,6,13
"SBRD",52,7,7,14
"SBRD",53,0,1,1
"SBRP",1,79,78,157
"SBRP",2,89,89,178
"SBRP",3,85,84,169
"SBRP",4,91,92,183
"SBRP",5,80,79,159
"SBRP",6,70,70,140
"SBRP",7,70,70,140
"SBRP",8,67,69,136
"SBRP",9,60,60,120
"SBRP",10,51,51,102
"SBRP",11,44,44,88
"SBRP",12,37,38,75
"SBRP",13,35,35,70
"SBRP",14,35,35,70
"SBRP",15,38,38,76
"SBRP",16,40,40,80
"SBRP",17,39,38,77
"SBRP",18,39,39,78
"SBRP",19,45,45,90
"SBRP",20,51,50,101
"SBRP",21,54,56,110
"SBRP",22,54,54,108
"SBRP",23,52,52,104
"SBRP",24,60,60,120
"SBRP",25,60,60,120
"SBRP",26,60,59,119
"SBRP",27,59,58,117
"SBRP",28,60,62,122
"SBRP",29,61,61,122
"SBRP",30,60,60,120
"SBRP",31,63,61,124
"SBRP",32,73,73,146
"SBRP",33,81,80,161
"SBRP",34,79,80,159
"SBRP",35,83,83,166
"SBRP",36,68,69,137
"SBRP",37,74,74,148
"SBRP",38,78,78,156
"SBRP",39,79,79,158
"SBRP",40,86,86,172
"SBRP",41,78,79,157
"SBRP",42,76,75,151
"SBRP",43,83,83,166
"SBRP",44,72,72,144
"SBRP",45,91,90,181
"SBRP",46,83,83,166
"SBRP",47,89,89,178
"SBRP",48,83,85,168
"SBRP",49,79,78,157
"SBRP",50,84,84,168
"SBRP",51,88,90,178
"SBRP",52,71,71,142
"SBRP",53,7,7,14
"SBKG",1,22,22,44
"SBKG",2,23,23,46
"SBKG",3,23,23,46
"SBKG",4,23,22,45
"SBKG",5,18,18,36
"SBKG",6,18,18,36
"SBKG",7,14,14,28
"SBKG",8,18,18,36
"SBKG",9,18,18,36
"SBKG",10,21,21,42
"SBKG",11,17,17,34
"SBKG",12,18,18,36
"SBKG",13,18,19,37
"SBKG",14,7,7,14
"SBKG",15,7,7,14
"SBKG",16,7,7,14
"SBKG",17,7,7,14
"SBKG",18,6,6,12
"SBKG",19,9,9,18
"SBKG",20,13,12,25
"SBKG",21,13,13,26
"SBKG",22,16,17,33
"SBKG",23,16,15,31
"SBKG",24,18,18,36
"SBKG",25,18,19,37
"SBKG",26,21,20,41
"SBKG",27,22,22,44
"SBKG",28,20,20,40
"SBKG",29,19,19,38
"SBKG",30,20,20,40
"SBKG",31,16,17,33
"SBKG",32,17,17,34
"SBKG",33,15,15,30
"SBKG",34,14,14,28
"SBKG",35,16,16,32
"SBKG",36,14,14,28
"SBKG",37,16,16,32
"SBKG",38,17,17,34
"SBKG",39,17,17,34
"SBKG",40,17,17,34
"SBKG",41,14,14,28
"SBKG",42,16,16,32
"SBKG",43,17,17,34
"SBKG",44,17,16,33
"SBKG",45,23,23,46
"SBKG",46,16,17,33
"SBKG",47,23,22,45
"SBKG",48,23,22,45
"SBKG",49,21,22,43
"SBKG",50,25,24,49
"SBKG",51,24,24,48
"SBKG",52,16,16,32
"SBKG",53,1,3,4
"SBHT",1,7,7,14
"SBHT",2,7,7,14
"SBHT",3,7,7,14
"SBHT",4,7,7,14
"SBHT",5,7,7,14
"SBHT",6,7,6,13
"SBHT",7,5,6,11
"SBHT",8,7,7,14
"SBHT",9,7,7,14
"SBHT",10,6,6,12
"SBHT",11,7,7,14
"SBHT",12,7,7,14
"SBHT",13,7,7,14
"SBHT",14,5,5,10
"SBHT",15,4,4,8
"SBHT",16,4,4,8
"SBHT",17,4,4,8
"SBHT",18,5,5,10
"SBHT",19,5,5,10
"SBHT",20,7,7,14
"SBHT",21,7,7,14
"SBHT",22,7,7,14
"SBHT",23,7,7,14
"SBHT",24,8,8,16
"SBHT",25,8,8,16
"SBHT",26,7,7,14
"SBHT",27,6,6,12
"SBHT",28,6,6,12
"SBHT",29,6,6,12
"SBHT",30,6,6,12
"SBHT",31,6,6,12
"SBHT",32,7,7,14
"SBHT",33,7,7,14
"SBHT",34,7,7,14
"SBHT",35,7,7,14
"SBHT",36,7,7,14
"SBHT",37,7,7,14
"SBHT",38,7,7,14
"SBHT",39,7,7,14
"SBHT",40,7,7,14
"SBHT",41,5,5,10
"SBHT",42,7,7,14
"SBHT",43,7,7,14
"SBHT",44,8,8,16
"SBHT",45,7,7,14
"SBHT",46,7,7,14
"SBHT",47,7,7,14
"SBHT",48,8,8,16
"SBHT",49,8,8,16
"SBHT",50,7,7,14
"SBHT",51,7,7,14
"SBHT",52,5,5,10
"SBMS",9,2,2,4
"SBMS",10,3,3,6
"SBMS",11,3,3,6
"SBMS",12,3,3,6
"SBMS",13,3,3,6
"SBMS",14,2,2,4
"SBMS",15,3,3,6
"SBMS",16,3,3,6
"SBMS",17,3,3,6
"SBMS",18,4,4,8
"SBMS",19,5,5,10
"SBMS",20,6,6,12
"SBMS",21,6,6,12
"SBMS",22,4,4,8
"SBMS",23,2,2,4
"SBMS",24,3,3,6
"SBMS",25,3,3,6
"SBMS",26,4,4,8
"SBMS",27,7,7,14
"SBMS",28,7,7,14
"SBMS",29,7,7,14
"SBMS",30,7,7,14
"SBMS",31,7,7,14
"SBMS",32,7,7,14
"SBMS",33,7,7,14
"SBMS",34,9,9,18
"SBMS",35,10,10,20
"SBMS",36,7,7,14
"SBMS",37,10,10,20
"SBMS",38,10,10,20
"SBMS",39,8,9,17
"SBMS",40,10,10,20
"SBMS",41,7,7,14
"SBMS",42,10,10,20
"SBMS",43,10,10,20
"SBMS",44,7,7,14
"SBMS",45,10,10,20
"SBMS",46,9,9,18
"SBMS",47,10,10,20
"SBMS",48,10,10,20
"SBMS",49,10,10,20
"SBMS",50,10,10,20
"SBMS",51,10,10,20
"SBMS",52,7,7,14
"SBJA",1,7,7,14
"SBJA",2,7,7,14
"SBJA",3,7,7,14
"SBJA",4,7,7,14
"SBJA",5,7,7,14
"SBJA",6,7,7,14
"SBJA",7,7,7,14
"SBJA",8,6,6,12
"SBJA",9,6,6,12
"SBJA",10,5,5,10
"SBJA",11,6,6,12
"SBJA",12,6,6,12
"SBJA",13,6,6,12
"SBJA",14,5,5,10
"SBJA",15,6,6,12
"SBJA",16,5,5,10
"SBJA",17,6,6,12
"SBJA",18,5,5,10
"SBJA",19,6,6,12
"SBJA",20,7,7,14
"SBJA",21,7,7,14
"SBJA",22,7,7,14
"SBJA",23,6,6,12
"SBJA",24,7,7,14
"SBJA",25,7,7,14
"SBJA",26,7,7,14
"SBJA",27,9,9,18
"SBJA",28,9,9,18
"SBJA",29,9,9,18
"SBJA",30,10,10,20
"SBJA",31,10,10,20
"SBJA",32,11,11,22
"SBJA",33,9,9,18
"SBJA",34,11,11,22
"SBJA",35,11,11,22
"SBJA",36,9,8,17
"SBJA",37,11,11,22
"SBJA",38,11,11,22
"SBJA",39,11,11,22
"SBJA",40,11,11,22
"SBJA",41,9,9,18
"SBJA",42,11,11,22
"SBJA",43,11,11,22
"SBJA",44,8,8,16
"SBJA",45,12,12,24
"SBJA",46,10,10,20
"SBJA",47,11,11,22
"SBJA",48,12,12,24
"SBJA",49,12,12,24
"SBJA",50,12,13,25
"SBJA",51,14,14,28
"SBJA",52,12,12,24
"SBJA",53,1,1,2
"SBJD",40,14,13,27
"SBJD",41,8,9,17
"SBJD",42,16,17,33
"SBJD",43,19,18,37
"SBJD",44,17,20,37
"SBJD",45,16,13,29
"SBJD",46,19,20,39
"SBJD",47,12,12,24
"SBJD",48,15,17,32
"SBJD",49,32,31,63
"SBJD",50,28,28,56
"SBJD",51,26,26,52
"SBJD",52,18,18,36
"SBJD",53,3,2,5
"SBSV",1,615,613,1228
"SBSV",2,620,619,1239
"SBSV",3,571,574,1145
"SBSV",4,543,541,1084
"SBSV",5,488,493,981
"SBSV",6,449,450,899
"SBSV",7,390,389,779
"SBSV",8,417,413,830
"SBSV",9,445,447,892
"SBSV",10,408,412,820
"SBSV",11,333,333,666
"SBSV",12,281,286,567
"SBSV",13,262,252,514
"SBSV",14,201,203,404
"SBSV",15,211,209,420
"SBSV",16,210,211,421
"SBSV",17,193,198,391
"SBSV",18,225,220,445
"SBSV",19,245,244,489
"SBSV",20,259,259,518
"SBSV",21,269,271,540
"SBSV",22,311,310,621
"SBSV",23,323,324,647
"SBSV",24,362,363,725
"SBSV",25,376,377,753
"SBSV",26,378,378,756
"SBSV",27,442,440,882
"SBSV",28,448,450,898
"SBSV",29,467,466,933
"SBSV",30,477,479,956
"SBSV",31,447,449,896
"SBSV",32,424,426,850
"SBSV",33,416,417,833
"SBSV",34,370,372,742
"SBSV",35,440,436,876
"SBSV",36,452,455,907
"SBSV",37,482,482,964
"SBSV",38,486,487,973
"SBSV",39,485,484,969
"SBSV",40,504,504,1008
"SBSV",41,452,450,902
"SBSV",42,510,514,1024
"SBSV",43,514,514,1028
"SBSV",44,505,503,1008
"SBSV",45,545,550,1095
"SBSV",46,534,534,1068
"SBSV",47,549,547,1096
"SBSV",48,547,551,1098
"SBSV",49,590,588,1178
"SBSV",50,617,619,1236
"SBSV",51,640,637,1277
"SBSV",52,673,666,1339
"SBSV",53,78,84,162
"SBSR",1,51,49,100
"SBSR",2,54,53,107
"SBSR",3,53,54,107
"SBSR",4,56,56,112
"SBSR",5,49,49,98
"SBSR",6,48,48,96
"SBSR",7,41,42,83
"SBSR",8,49,48,97
"SBSR",9,48,49,97
"SBSR",10,49,49,98
"SBSR",11,37,37,74
"SBSR",12,30,31,61
"SBSR",13,27,27,54
"SBSR",14,27,26,53
"SBSR",15,28,28,56
"SBSR",16,29,28,57
"SBSR",17,28,29,57
"SBSR",18,29,29,58
"SBSR",19,35,35,70
"SBSR",20,41,41,82
"SBSR",21,42,42,84
"SBSR",22,39,39,78
"SBSR",23,39,38,77
"SBSR",24,43,44,87
"SBSR",25,44,44,88
"SBSR",26,42,42,84
"SBSR",27,46,46,92
"SBSR",28,45,45,90
"SBSR",29,46,46,92
"SBSR",30,45,45,90
"SBSR",31,51,50,101
"SBSR",32,54,54,108
"SBSR",33,55,55,110
"SBSR",34,54,54,108
"SBSR",35,59,59,118
"SBSR",36,52,52,104
"SBSR",37,61,61,122
"SBSR",38,62,62,124
"SBSR",39,62,62,124
"SBSR",40,63,63,126
"SBSR",41,54,55,109
"SBSR",42,65,64,129
"SBSR",43,65,65,130
"SBSR",44,58,58,116
"SBSR",45,68,68,136
"SBSR",46,62,64,126
"SBSR",47,69,67,136
"SBSR",48,68,68,136
"SBSR",49,75,75,150
"SBSR",50,76,77,153
"SBSR",51,75,74,149
"SBSR",52,64,63,127
"SBSR",53,6,9,15
"SBML",1,5,5,10
"SBML",2,6,6,12
"SBML",3,6,6,12
"SBML",4,6,6,12
"SBML",5,6,5,11
"SBML",6,6,6,12
"SBML",7,8,8,16
"SBML",8,6,7,13
"SBML",9,6,6,12
"SBML",10,6,6,12
"SBML",11,6,6,12
"SBML",12,6,6,12
"SBML",13,6,6,12
"SBML",14,6,6,12
"SBML",15,7,7,14
"SBML",16,6,6,12
"SBML",17,7,7,14
"SBML",18,7,7,14
"SBML",19,7,6,13
"SBML",20,6,6,12
"SBML",21,6,6,12
"SBML",22,4,6,10
"SBML",23,5,4,9
"SBML",24,6,6,12
"SBML",25,6,6,12
"SBML",26,6,6,12
"SBML",27,6,6,12
"SBML",28,6,6,12
"SBML",29,6,6,12
"SBML",30,6,6,12
"SBML",31,6,6,12
"SBML",32,6,6,12
"SBML",33,6,5,11
"SBML",34,6,6,12
"SBML",35,8,8,16
"SBML",36,8,9,17
"SBML",37,13,12,25
"SBML",38,13,13,26
"SBML",39,13,13,26
"SBML",40,13,13,26
"SBML",41,9,9,18
"SBML",42,12,12,24
"SBML",43,12,13,25
"SBML",44,10,9,19
"SBML",45,13,13,26
"SBML",46,11,12,23
"SBML",47,13,12,25
"SBML",48,11,12,23
"SBML",49,13,12,25
"SBML",50,9,10,19
"SBML",51,9,8,17
"SBML",52,4,5,9
"SBPL",1,33,32,65
"SBPL",2,34,34,68
"SBPL",3,33,33,66
"SBPL",4,32,32,64
"SBPL",5,28,29,57
"SBPL",6,27,27,54
"SBPL",7,25,25,50
"SBPL",8,25,26,51
"SBPL",9,21,20,41
"SBPL",10,22,22,44
"SBPL",11,17,17,34
"SBPL",12,15,16,31
"SBPL",13,18,17,35
"SBPL",14,15,15,30
"SBPL",15,17,17,34
"SBPL",16,16,17,33
"SBPL",17,15,15,30
"SBPL",18,17,15,32
"SBPL",19,17,17,34
"SBPL",20,23,23,46
"SBPL",21,24,24,48
"SBPL",22,21,21,42
"SBPL",23,21,21,42
"SBPL",24,22,22,44
"SBPL",25,27,27,54
"SBPL",26,27,27,54
"SBPL",27,29,29,58
"SBPL",28,28,28,56
"SBPL",29,30,30,60
"SBPL",30,30,30,60
"SBPL",31,32,30,62
"SBPL",32,31,31,62
"SBPL",33,30,30,60
"SBPL",34,29,29,58
"SBPL",35,30,30,60
"SBPL",36,28,29,57
"SBPL",37,31,31,62
"SBPL",38,32,32,64
"SBPL",39,31,31,62
"SBPL",40,33,32,65
"SBPL",41,26,26,52
"SBPL",42,33,33,66
"SBPL",43,33,33,66
"SBPL",44,29,29,58
"SBPL",45,39,40,79
"SBPL",46,38,37,75
"SBPL",47,42,42,84
"SBPL",48,37,36,73
"SBPL",49,41,42,83
"SBPL",50,41,41,82
"SBPL",51,43,43,86
"SBPL",52,31,31,62
"SBPL",53,5,5,10
"SBZM",1,8,8,16
"SBZM",2,9,9,18
"SBZM",3,8,8,16
"SBZM",4,6,6,12
"SBZM",5,6,6,12
"SBZM",6,9,9,18
"SBZM",7,5,5,10
"SBZM",8,8,8,16
"SBZM",9,8,8,16
"SBZM",10,8,8,16
"SBZM",11,8,8,16
"SBZM",12,7,7,14
"SBZM",13,9,9,18
"SBZM",14,6,6,12
"SBZM",15,5,5,10
"SBZM",16,5,5,10
"SBZM",17,3,3,6
"SBZM",18,4,4,8
"SBZM",19,6,6,12
"SBZM",20,5,5,10
"SBZM",21,5,5,10
"SBZM",22,4,4,8
"SBZM",23,5,5,10
"SBZM",24,7,7,14
"SBZM",25,7,7,14
"SBZM",26,7,7,14
"SBZM",27,7,7,14
"SBZM",28,7,7,14
"SBZM",29,7,7,14
"SBZM",30,7,7,14
"SBZM",31,6,6,12
"SBZM",32,6,6,12
"SBZM",33,6,6,12
"SBZM",34,6,6,12
"SBZM",35,7,7,14
"SBZM",36,7,7,14
"SBZM",37,7,7,14
"SBZM",38,7,7,14
"SBZM",39,7,7,14
"SBZM",40,11,11,22
"SBZM",41,6,6,12
"SBZM",42,11,11,22
"SBZM",43,12,12,24
"SBZM",44,13,13,26
"SBZM",45,17,17,34
"SBZM",46,14,14,28
"SBZM",47,16,16,32
"SBZM",48,17,17,34
"SBZM",49,18,18,36
"SBZM",50,17,17,34
"SBZM",51,13,13,26
"SBZM",52,10,10,20
"SBZM",53,1,1,2
"SBAT",1,7,7,14
"SBAT",2,7,7,14
"SBAT",3,7,7,14
"SBAT",4,7,7,14
"SBAT",5,5,5,10
"SBAT",6,4,4,8
"SBAT",7,2,2,4
"SBAT",8,4,4,8
"SBAT",9,4,4,8
"SBAT",10,4,4,8
"SBAT",11,4,4,8
"SBAT",12,3,3,6
"SBAT",13,3,3,6
"SBAT",14,3,3,6
"SBAT",15,3,3,6
"SBAT",16,3,3,6
"SBAT",17,3,3,6
"SBAT",18,3,3,6
"SBAT",19,3,3,6
"SBAT",20,3,3,6
"SBAT",21,3,3,6
"SBAT",22,3,3,6
"SBAT",23,4,4,8
"SBAT",24,5,5,10
"SBAT",25,5,5,10
"SBAT",26,5,5,10
"SBAT",27,4,4,8
"SBAT",28,5,5,10
"SBAT",29,5,5,10
"SBAT",30,5,5,10
"SBAT",31,6,6,12
"SBAT",32,7,7,14
"SBAT",33,7,7,14
"SBAT",34,7,7,14
"SBAT",35,7,7,14
"SBAT",36,5,5,10
"SBAT",37,7,7,14
"SBAT",38,7,7,14
"SBAT",39,7,7,14
"SBAT",40,7,7,14
"SBAT",41,5,5,10
"SBAT",42,7,7,14
"SBAT",43,7,7,14
"SBAT",44,5,5,10
"SBAT",45,8,7,15
"SBAT",46,6,6,12
"SBAT",47,7,7,14
"SBAT",48,7,7,14
"SBAT",49,7,7,14
"SBAT",50,7,7,14
"SBAT",51,7,7,14
"SBAT",52,3,3,6
"SBCG",1,76,77,153
"SBCG",2,83,83,166
"SBCG",3,84,84,168
"SBCG",4,87,86,173
"SBCG",5,75,76,151
"SBCG",6,79,78,157
"SBCG",7,65,66,131
"SBCG",8,79,78,157
"SBCG",9,78,79,157
"SBCG",10,68,68,136
"SBCG",11,59,59,118
"SBCG",12,49,49,98
"SBCG",13,49,47,96
"SBCG",14,39,39,78
"SBCG",15,42,42,84
"SBCG",16,41,41,82
"SBCG",17,41,41,82
"SBCG",18,40,42,82
"SBCG",19,53,52,105
"SBCG",20,56,56,112
"SBCG",21,57,58,115
"SBCG",22,58,59,117
"SBCG",23,64,62,126
"SBCG",24,66,67,133
"SBCG",25,67,67,134
"SBCG",26,64,66,130
"SBCG",27,82,80,162
"SBCG",28,85,85,170
"SBCG",29,87,87,174
"SBCG",30,85,85,170
"SBCG",31,95,96,191
"SBCG",32,96,96,192
"SBCG",33,96,97,193
"SBCG",34,93,93,186
"SBCG",35,101,100,201
"SBCG",36,94,93,187
"SBCG",37,104,104,208
"SBCG",38,106,106,212
"SBCG",39,104,104,208
"SBCG",40,108,108,216
"SBCG",41,92,91,183
"SBCG",42,109,109,218
"SBCG",43,110,110,220
"SBCG",44,101,103,204
"SBCG",45,115,115,230
"SBCG",46,106,106,212
"SBCG",47,118,117,235
"SBCG",48,111,113,224
"SBCG",49,115,116,231
"SBCG",50,120,121,241
"SBCG",51,121,121,242
"SBCG",52,111,109,220
"SBCG",53,14,16,30
"SBMK",1,27,26,53
"SBMK",2,29,29,58
"SBMK",3,29,29,58
"SBMK",4,30,30,60
"SBMK",5,26,25,51
"SBMK",6,23,23,46
"SBMK",7,18,18,36
"SBMK",8,17,17,34
"SBMK",9,22,22,44
"SBMK",10,24,25,49
"SBMK",11,17,17,34
"SBMK",12,15,15,30
"SBMK",13,13,14,27
"SBMK",14,10,10,20
"SBMK",15,12,12,24
"SBMK",16,12,11,23
"SBMK",17,12,13,25
"SBMK",18,12,12,24
"SBMK",19,12,12,24
"SBMK",20,12,12,24
"SBMK",21,13,13,26
"SBMK",22,13,12,25
"SBMK",23,18,18,36
"SBMK",24,20,20,40
"SBMK",25,21,21,42
"SBMK",26,19,19,38
"SBMK",27,23,23,46
"SBMK",28,24,24,48
"SBMK",29,24,24,48
"SBMK",30,24,24,48
"SBMK",31,24,24,48
"SBMK",32,21,21,42
"SBMK",33,21,21,42
"SBMK",34,21,21,42
"SBMK",35,23,22,45
"SBMK",36,23,23,46
"SBMK",37,29,29,58
"SBMK",38,29,29,58
"SBMK",39,29,29,58
"SBMK",40,30,30,60
"SBMK",41,23,23,46
"SBMK",42,29,29,58
"SBMK",43,30,29,59
"SBMK",44,26,27,53
"SBMK",45,29,29,58
"SBMK",46,29,29,58
"SBMK",47,30,30,60
"SBMK",48,29,29,58
"SBMK",49,34,34,68
"SBMK",50,35,35,70
"SBMK",51,31,31,62
"SBMK",52,23,23,46
"SBMK",53,2,3,5
"SBCT",1,292,291,583
"SBCT",2,300,305,605
"SBCT",3,277,278,555
"SBCT",4,257,264,521
"SBCT",5,255,249,504
"SBCT",6,248,254,502
"SBCT",7,233,238,471
"SBCT",8,260,262,522
"SBCT",9,250,252,502
"SBCT",10,211,224,435
"SBCT",11,161,162,323
"SBCT",12,140,144,284
"SBCT",13,148,148,296
"SBCT",14,117,122,239
"SBCT",15,126,127,253
"SBCT",16,117,121,238
"SBCT",17,127,131,258
"SBCT",18,148,149,297
"SBCT",19,160,165,325
"SBCT",20,173,178,351
"SBCT",21,174,177,351
"SBCT",22,185,192,377
"SBCT",23,215,214,429
"SBCT",24,231,236,467
"SBCT",25,219,224,443
"SBCT",26,219,218,437
"SBCT",27,249,251,500
"SBCT",28,257,264,521
"SBCT",29,265,268,533
"SBCT",30,257,261,518
"SBCT",31,279,280,559
"SBCT",32,297,302,599
"SBCT",33,290,288,578
"SBCT",34,299,304,603
"SBCT",35,304,308,612
"SBCT",36,291,300,591
"SBCT",37,355,359,714
"SBCT",38,368,373,741
"SBCT",39,379,378,757
"SBCT",40,383,391,774
"SBCT",41,311,315,626
"SBCT",42,384,389,773
"SBCT",43,372,379,751
"SBCT",44,350,349,699
"SBCT",45,433,438,871
"SBCT",46,398,402,800
"SBCT",47,424,429,853
"SBCT",48,422,426,848
"SBCT",49,435,437,872
"SBCT",50,438,441,879
"SBCT",51,410,411,821
"SBCT",52,354,360,714
"SBCT",53,45,44,89
"SBSM",1,4,4,8
"SBSM",2,5,5,10
"SBSM",3,5,5,10
"SBSM",4,6,6,12
"SBSM",5,3,3,6
"SBSM",6,4,4,8
"SBSM",7,5,5,10
"SBSM",8,5,5,10
"SBSM",9,4,4,8
"SBSM",10,6,6,12
"SBSM",11,6,6,12
"SBSM",12,5,5,10
"SBSM",13,5,5,10
"SBSM",14,5,5,10
"SBSM",15,6,6,12
"SBSM",16,4,4,8
"SBSM",17,6,6,12
"SBSM",18,6,6,12
"SBSM",19,4,4,8
"SBSM",20,4,4,8
"SBSM",21,3,3,6
"SBSM",22,4,4,8
"SBSM",23,2,2,4
"SBSM",24,3,3,6
"SBSM",25,3,3,6
"SBSM",26,3,3,6
"SBSM",27,3,3,6
"SBSM",28,3,3,6
"SBSM",29,3,3,6
"SBSM",30,3,3,6
"SBSM",31,3,3,6
"SBSM",32,7,7,14
"SBSM",33,7,7,14
"SBSM",34,8,8,16
"SBSM",35,7,7,14
"SBSM",36,3,3,6
"SBSM",37,7,7,14
"SBSM",38,7,7,14
"SBSM",39,7,7,14
"SBSM",40,7,7,14
"SBSM",41,4,4,8
"SBSM",42,7,7,14
"SBSM",43,7,7,14
"SBSM",44,6,6,12
"SBSM",45,7,7,14
"SBSM",46,6,6,12
"SBSM",47,7,7,14
"SBSM",48,8,8,16
"SBSM",49,9,9,18
"SBSM",50,9,9,18
"SBSM",51,9,9,18
"SBSM",52,7,7,14
"SBBE",1,232,226,458
"SBBE",2,240,242,482
"SBBE",3,230,230,460
"SBBE",4,214,214,428
"SBBE",5,209,209,418
"SBBE",6,200,200,400
"SBBE",7,156,157,313
"SBBE",8,180,177,357
"SBBE",9,186,188,374
"SBBE",10,180,182,362
"SBBE",11,159,158,317
"SBBE",12,145,148,293
"SBBE",13,133,133,266
"SBBE",14,111,111,222
"SBBE",15,115,119,234
"SBBE",16,103,103,206
"SBBE",17,101,101,202
"SBBE",18,118,116,234
"SBBE",19,132,130,262
"SBBE",20,144,145,289
"SBBE",21,147,147,294
"SBBE",22,155,156,311
"SBBE",23,156,151,307
"SBBE",24,172,172,344
"SBBE",25,179,178,357
"SBBE",26,180,178,358
"SBBE",27,222,222,444
"SBBE",28,229,229,458
"SBBE",29,229,228,457
"SBBE",30,229,230,459
"SBBE",31,225,226,451
"SBBE",32,225,226,451
"SBBE",33,224,224,448
"SBBE",34,198,201,399
"SBBE",35,225,224,449
"SBBE",36,198,198,396
"SBBE",37,230,230,460
"SBBE",38,226,226,452
"SBBE",39,228,230,458
"SBBE",40,249,247,496
"SBBE",41,211,211,422
"SBBE",42,257,257,514
"SBBE",43,249,251,500
"SBBE",44,245,243,488
"SBBE",45,298,303,601
"SBBE",46,276,273,549
"SBBE",47,308,308,616
"SBBE",48,313,315,628
"SBBE",49,321,324,645
"SBBE",50,327,328,655
"SBBE",51,334,335,669
"SBBE",52,289,291,580
"SBBE",53,34,40,74
"SBCH",1,38,37,75
"SBCH",2,42,41,83
"SBCH",3,42,42,84
"SBCH",4,39,40,79
"SBCH",5,39,39,78
"SBCH",6,39,39,78
"SBCH",7,32,32,64
"SBCH",8,33,33,66
"SBCH",9,35,35,70
"SBCH",10,30,30,60
"SBCH",11,26,26,52
"SBCH",12,21,21,42
"SBCH",13,17,18,35
"SBCH",14,13,13,26
"SBCH",15,15,15,30
"SBCH",16,14,14,28
"SBCH",17,15,15,30
"SBCH",18,16,16,32
"SBCH",19,20,20,40
"SBCH",20,22,22,44
"SBCH",21,23,23,46
"SBCH",22,22,22,44
"SBCH",23,25,24,49
"SBCH",24,30,30,60
"SBCH",25,30,29,59
"SBCH",26,28,29,57
"SBCH",27,33,33,66
"SBCH",28,29,29,58
"SBCH",29,31,31,62
"SBCH",30,29,29,58
"SBCH",31,33,33,66
"SBCH",32,35,35,70
