"week","airport_code","mean_occurrence","mean_abundance","Total_Voos","index","moving_avg_occurrence","moving_avg_abundance","moving_avg_Total_Voos","moving_avg_index","Col_Total","vnt_vel_max_mean","tt_mean","po_mean","qnh_mean","ur_mean","vnt_dir_mode","vnt_rajada_mode","chuva_mode","trovoada_mode","teto_mode","vnt_vel_mean","chuva_count"
3,"SBCT",0.2767406,0.9841132,861,0.0006287172,0.4096383,0.01497813,0.1476802,0.0009061089,1,12,20.04211,16.6,1020.137,83,4,27,1,1,600,6.736842,2
3,"SBCY",0.4204903,1.196703,381,0.0005140455,0.4234426,0.01882246,0.1708782,0.001361939,1,8.714286,29.25532,22.17021,1012.596,68.38298,22,26,1,1,10000,4.223404,3
3,"SBEG",0.4118779,1.544771,344,0.0005868477,0.3941793,0.01893323,0.3913974,0.002921033,0,7.714286,25.94175,23.72816,1012.233,88.68932,1,17,1,1,2000,3.165049,12
3,"SBFZ",0.5294443,2.445402,553,0.001919685,0.3634154,0.01848361,0.4676885,0.003141571,1,13.85714,28.2268,23.48454,1011.701,76.13402,33,23,1,0,2000,8.989691,9
3,"SBGL",0.331958,2.567975,1197,0.002735914,0.3277583,0.01535881,0.4946838,0.002490227,4,11.28571,25.73958,21.25,1014.667,77.76042,6,0,1,0,3000,5.8125,18
3,"SBGR",0.3034371,1.242342,3575,0.003613433,0.3437426,0.01344772,0.4829467,0.002232448,2,9.142857,22.16495,19.68041,1018.577,87.02062,7,31,1,1,1100,5.474227,5
3,"SBKP",0.2888224,1.359529,1449,0.001525534,0.3545957,0.01805017,0.3447252,0.002206418,0,12.71429,24.40659,18.28571,1017.011,70.16484,6,22,1,0,10000,9,4
3,"SBPA",0.3868155,1.157984,944,0.001133738,0.350382,0.01803161,0.4391052,0.002774246,0,10.42857,24.96703,17.27473,1015.011,65.53846,34,23,0,0,4500,6.120879,0
3,"SBRF",0.3958954,1.780607,1027,0.001941124,0.3798997,0.02013044,0.4293703,0.003283631,1,10.71429,29.02174,22.16304,1012.62,66.80435,5,0,1,0,2500,8.032609,1
3,"SBRJ",0.3468494,3.13855,1573,0.004591271,0.3956193,0.0252556,0.3806269,0.003803073,0,11.42857,25.47423,21.72165,1014.33,80.5567,8,0,1,0,4000,6.123711,17
3,"SBSP",0.2719676,1.351884,2816,0.002776027,0.4016375,0.02123093,0.3842861,0.00327686,1,11.42857,21.38583,17.51181,1019.661,79.66929,9,0,1,0,1300,7.669291,8
3,"SBSV",0.5048863,2.0227,803,0.002198745,0.4609305,0.0226433,0.2820353,0.0029436,0,12.14286,28.36264,24.53846,1013.934,79.97802,32,0,0,0,2000,7.758242,0
4,"SBBE",0.4587738,3.892172,321,0.001536845,0.405346,0.02005247,0.2870754,0.002333403,0,10.71429,26.22222,23.79798,1010.828,87.0303,30,0,1,1,10000,5.858586,15
4,"SBBR",0.3709221,1.480386,1626,0.002393936,0.4010851,0.01365489,0.2917012,0.001597581,3,15.28571,22.94393,20.17757,1014.86,85,23,20,1,1,1000,7.971963,33
4,"SBCF",0.5091398,1.933782,1335,0.003524195,0.4135075,0.01418988,0.2044325,0.001199532,1,10.28571,21.4717,19.56604,1012.642,89.84906,2,0,1,0,300,5.849057,37
4,"SBCT",0.2825484,0.9552768,876,0.000633958,0.4184082,0.01563737,0.1499586,0.0009811498,6,10.42857,19.2766,15.48936,1014.383,81.85106,5,15,1,0,900,6.308511,3
4,"SBCY",0.4417302,1.256371,388,0.0005773523,0.4330197,0.02011522,0.1692903,0.001474567,0,8.857143,28.80851,22.15957,1008.702,69.45745,21,0,1,0,10000,5.648936,4
4,"SBEG",0.4206117,1.7008,362,0.0006943483,0.3996512,0.02008748,0.3925021,0.003151001,0,8.714286,26.16814,24.16814,1011.115,90.12389,1,0,1,1,10000,3.761062,28
4,"SBFZ",0.5287424,2.530151,546,0.001958472,0.3684256,0.01925946,0.4643745,0.003295053,0,13.28571,29.09677,23.26882,1010.484,71.74194,33,22,1,0,2000,9.419355,7
4,"SBGL",0.3409946,2.800151,1156,0.002959519,0.3360941,0.01584776,0.4926125,0.002623821,1,11.14286,24.58242,20.07692,1009.143,77.07692,6,0,1,0,4000,5.637363,10
4,"SBGR",0.3082562,1.244939,3621,0.003725827,0.3490885,0.01343357,0.4831538,0.002265751,7,8,20.67708,17.375,1011.854,83.71875,1,0,1,0,1300,4.166667,8
4,"SBKP",0.2957092,1.359658,1403,0.001512469,0.3611299,0.01886875,0.3417564,0.002328752,2,9.714286,22.73626,16.25275,1011.22,69.52747,5,0,1,0,7000,6.538462,10
4,"SBPA",0.3994164,1.124528,955,0.001150095,0.3560174,0.01880911,0.4402099,0.002947809,1,11.85714,25.84615,19.13187,1010.33,69.43956,4,17,1,0,10000,7.285714,1
4,"SBRF",0.3929721,1.805504,1019,0.001938512,0.378602,0.02120727,0.4301988,0.003454116,1,10,29.07609,23.66304,1011.087,72.93478,31,0,1,1,2000,6.771739,1
4,"SBRJ",0.3564218,3.484237,1573,0.005237631,0.4010434,0.05539599,0.3822149,0.008491361,0,12,24.72165,21.03093,1008.763,80.51546,9,0,1,0,8000,6.14433,15
4,"SBSP",0.2752594,1.335085,2829,0.002787521,0.4051932,0.05059106,0.3845623,0.007883201,3,10.85714,20.27679,15.625,1013.161,76.83929,10,0,1,0,1300,5.6875,4
4,"SBSV",0.4897549,2.112569,810,0.002247031,0.4633781,0.05196575,0.281414,0.00677639,3,14,27.16842,23.33684,1011.211,79.76842,31,22,1,1,7000,7.168421,11
